invoice_date,job_card_date,business_partner_name,vehicle_no,vehicle_model,current_km_reading,invoice_line_text,year,month,units_sold,system_category,refined_system_category
2017-07-24,2017-07-24,rajeXXXXXXXXXX,KA01EPXXXX,BAJAJ PULSAR 150,39691,AIR FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-24,2017-07-24,rajeXXXXXXXXXX,KA01EPXXXX,BAJAJ PULSAR 150,39691,SPARK PLUG,2017,July,1,Miscellaneous,Miscellaneous
2017-07-24,2017-07-24,kartXXXXXXXXXX,KA53EPXXXX,BAJAJ V150,14438,AIR FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-24,2017-07-24,kartXXXXXXXXXX,KA53EPXXXX,BAJAJ V150,14438,OIL FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-24,2017-07-24,ashiXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET 220,605,STICKER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-24,2017-07-24,ashiXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET 220,605,POLISH,2017,July,1,General Service & Labour,Miscellaneous
2017-07-24,2017-07-24,ashiXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET 220,605,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-24,2017-07-24,ashiXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET 220,605,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-24,2017-07-24,abhiXXXXXXXXXX,KA53ETXXXX,BAJAJ PULSAR NS 200,508,POLISH,2017,July,1,General Service & Labour,Miscellaneous
2017-07-24,2017-07-24,abhiXXXXXXXXXX,KA53ETXXXX,BAJAJ PULSAR NS 200,508,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-24,2017-07-24,abhiXXXXXXXXXX,KA53ETXXXX,BAJAJ PULSAR NS 200,508,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-24,2017-07-24,santXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,3329,POLISH,2017,July,1,General Service & Labour,Miscellaneous
2017-07-24,2017-07-24,santXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,3329,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-24,2017-07-24,santXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,3329,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-24,2017-07-24,niraXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 150,272,POLISH,2017,July,1,General Service & Labour,Miscellaneous
2017-07-24,2017-07-24,niraXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 150,272,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-25,2017-07-25,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,33865,OIL FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-25,2017-07-25,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,33865,DISK PAD,2017,July,1,Miscellaneous,Miscellaneous
2017-07-25,2017-07-25,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,33865,CLUTCH CAM,2017,July,1,Engine & Transmission,Miscellaneous
2017-07-25,2017-07-25,ANANXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,33865,AIR FILTER CHECKUP,2017,July,1,Miscellaneous,Miscellaneous
2017-07-25,2017-07-25,dineXXXXXXXXXX,KA53ETXXXX,BAJAJ DISCOVER 125,601,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-25,2017-07-25,kiraXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET 220,4767,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-25,2017-07-25,kiraXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET 220,4767,POLISH,2017,July,1,General Service & Labour,Miscellaneous
2017-07-25,2017-07-25,kiraXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET 220,4767,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-25,2017-07-25,lokeXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 150,4435,POLISH,2017,July,1,General Service & Labour,Miscellaneous
2017-07-25,2017-07-25,lokeXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 150,4435,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-25,2017-07-25,lokeXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 150,4435,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-25,2017-07-25,venkXXXXXXXXXX,KA53H1XXXX,BAJAJ PULSAR 150,66712,AIR FILTER CHECKUP,2017,July,1,Miscellaneous,Miscellaneous
2017-07-26,2017-07-26,ARUNXXXXXXXXXX,TN07BMXXXX,BAJAJ PULSAR 150,47576,ENGINE WORK,2017,July,1,Engine & Transmission,Miscellaneous
2017-07-26,2017-07-26,smarXXXXXXXXXX,KA01ENXXXX,BAJAJ PULSAR 180,32659,AIR FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-26,2017-07-26,smarXXXXXXXXXX,KA01ENXXXX,BAJAJ PULSAR 180,32659,DISC OIL,2017,July,1,Braking System,Miscellaneous
2017-07-26,2017-07-26,smarXXXXXXXXXX,KA01ENXXXX,BAJAJ PULSAR 180,32659,PUNCHER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-26,2017-07-26,raviXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,7234,AIR FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-26,2017-07-26,raviXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,7234,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-26,2017-07-26,rakeXXXXXXXXXX,KS53ELXXXX,BAJAJ PULSAR 220,21451,DISK PAD,2017,July,1,Miscellaneous,Miscellaneous
2017-07-26,2017-07-26,rakeXXXXXXXXXX,KS53ELXXXX,BAJAJ PULSAR 220,21451,DISC OVERHUAL,2017,July,1,Braking System,Miscellaneous
2017-07-26,2017-07-26,rakeXXXXXXXXXX,KS53ELXXXX,BAJAJ PULSAR 220,21451,AIR FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-26,2017-07-26,rakeXXXXXXXXXX,KS53ELXXXX,BAJAJ PULSAR 220,21451,SPARK PLUG,2017,July,1,Miscellaneous,Miscellaneous
2017-07-26,2017-07-26,rakeXXXXXXXXXX,KS53ELXXXX,BAJAJ PULSAR 220,21451,DISC PUMP KIT,2017,July,1,Braking System,Miscellaneous
2017-07-26,2017-07-26,rakeXXXXXXXXXX,KS53ELXXXX,BAJAJ PULSAR 220,21451,DISC OIL,2017,July,1,Braking System,Miscellaneous
2017-07-26,2017-07-26,mallXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 150,9521,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-26,2017-07-26,mallXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 150,9521,AIR FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-27,2017-07-27,shahXXXXXXXXXX,KA53R1XXXX,BAJAJ PULSAR 180,61404,SPARK PLUG,2017,July,1,Miscellaneous,Miscellaneous
2017-07-27,2017-07-27,shahXXXXXXXXXX,KA53R1XXXX,BAJAJ PULSAR 180,61404,AIR FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-27,2017-07-27,shahXXXXXXXXXX,KA53R1XXXX,BAJAJ PULSAR 180,61404,DISC OIL,2017,July,1,Braking System,Miscellaneous
2017-07-27,2017-07-27,S V XXXXXXXXXX,SVPENTXXXX,BAJAJ CT 100,789,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-27,2017-07-27,S V XXXXXXXXXX,SVPENTXXXX,BAJAJ CT 100,789,POLISH,2017,July,1,General Service & Labour,Miscellaneous
2017-07-27,2017-07-27,abhiXXXXXXXXXX,KA03JDXXXX,BAJAJ PULSAR 220,4241,AIR FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-27,2017-07-27,pratXXXXXXXXXX,KA53ERXXXX,BAJAJ DISCOVER 150,4160,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-27,2017-07-27,pratXXXXXXXXXX,KA53ERXXXX,BAJAJ DISCOVER 150,4160,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-27,2017-07-27,pratXXXXXXXXXX,KA53ERXXXX,BAJAJ DISCOVER 150,4160,POLISH,2017,July,1,General Service & Labour,Miscellaneous
2017-07-27,2017-07-27,santXXXXXXXXXX,KA04HPXXXX,BAJAJ PULSAR 150,30968,SIDE SHELD RUBBER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-27,2017-07-27,santXXXXXXXXXX,KA04HPXXXX,BAJAJ PULSAR 150,30968,AIR FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-27,2017-07-27,srinXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,4234,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-28,2017-07-28,GANGXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 150,5670,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-28,2017-07-28,GANGXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 150,5670,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-28,2017-07-28,laksXXXXXXXXXX,KA51Y5XXXX,BAJAJ DISCOVER 125,54173,OIL FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-28,2017-07-28,rakeXXXXXXXXXX,KS53EEXXXX,BAJAJ AVENGER STREET 220,32206,AIR FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-28,2017-07-28,somaXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 220,6194,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-28,2017-07-28,pravXXXXXXXXXX,KA03EPXXXX,BAJAJ PULSAR 150,31618,SELF REALY,2017,July,1,Miscellaneous,Miscellaneous
2017-07-28,2017-07-28,pravXXXXXXXXXX,KA03EPXXXX,BAJAJ PULSAR 150,31618,CRASH GUARD,2017,July,1,Body & Accessories,Miscellaneous
2017-07-28,2017-07-28,pravXXXXXXXXXX,KA03EPXXXX,BAJAJ PULSAR 150,31618,SWITCH,2017,July,1,Electrical,Miscellaneous
2017-07-28,2017-07-28,pravXXXXXXXXXX,KA03EPXXXX,BAJAJ PULSAR 150,31618,YOKE,2017,July,1,Miscellaneous,Miscellaneous
2017-07-28,2017-07-28,pravXXXXXXXXXX,KA03EPXXXX,BAJAJ PULSAR 150,31618,SWITCH,2017,July,1,Electrical,Miscellaneous
2017-07-28,2017-07-28,pravXXXXXXXXXX,KA03EPXXXX,BAJAJ PULSAR 150,31618,RACTIFIER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-28,2017-07-28,pravXXXXXXXXXX,KA03EPXXXX,BAJAJ PULSAR 150,31618,SELF KIT,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,MANJXXXXXXXXXX,KA53ETXXXX,BAJAJ PULSAR 150,926,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,MANJXXXXXXXXXX,KA53ETXXXX,BAJAJ PULSAR 150,926,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,MANJXXXXXXXXXX,KA53ETXXXX,BAJAJ PULSAR 150,926,POLISH,2017,July,1,General Service & Labour,Miscellaneous
2017-07-29,2017-07-29,MANJXXXXXXXXXX,KA53ETXXXX,BAJAJ PULSAR 150,926,TANK COVER,2017,July,1,Fuel System,Miscellaneous
2017-07-29,2017-07-29,rupaXXXXXXXXXX,KA51EEXXXX,BAJAJ AVENGER STREET 220,18982,SPARK PLUG,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,rupaXXXXXXXXXX,KA51EEXXXX,BAJAJ AVENGER STREET 220,18982,DISC OIL,2017,July,1,Braking System,Miscellaneous
2017-07-29,2017-07-29,srikXXXXXXXXXX,KA06EYXXXX,BAJAJ PULSAR 220,8393,HANDLE BAR,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,srikXXXXXXXXXX,KA06EYXXXX,BAJAJ PULSAR 220,8393,AIR FILTER CHECKUP,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,SAM XXXXXXXXXX,KA53EPXXXX,BAJAJ AVENGER STREET 220,5117,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,SAM XXXXXXXXXX,KA53EPXXXX,BAJAJ AVENGER STREET 220,5117,DISC OIL,2017,July,1,Braking System,Miscellaneous
2017-07-29,2017-07-29,ramaXXXXXXXXXX,KA03HNXXXX,BAJAJ PULSAR 150,32874,DISC OIL,2017,July,1,Braking System,Miscellaneous
2017-07-29,2017-07-29,ramaXXXXXXXXXX,KA03HNXXXX,BAJAJ PULSAR 150,32874,YOKE,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,ramaXXXXXXXXXX,KA03HNXXXX,BAJAJ PULSAR 150,32874,AIR FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,vikrXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR NS 200,768,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,vikrXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR NS 200,768,COOLANT OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,jayaXXXXXXXXXX,KAC03HXXXX,BAJAJ PULSAR 180,38016,DISC OIL,2017,July,1,Braking System,Miscellaneous
2017-07-29,2017-07-29,jayaXXXXXXXXXX,KAC03HXXXX,BAJAJ PULSAR 180,38016,AIR FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,vikrXXXXXXXXXX,TVIKRAXXXX,BAJAJ CT 100,670,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,vikrXXXXXXXXXX,TVIKRAXXXX,BAJAJ CT 100,670,POLISH,2017,July,1,General Service & Labour,Miscellaneous
2017-07-29,2017-07-29,vikrXXXXXXXXXX,TVIKRAXXXX,BAJAJ CT 100,670,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,ajitXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,2606,POLISH,2017,July,1,General Service & Labour,Miscellaneous
2017-07-29,2017-07-29,ajitXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,2606,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,ajitXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,2606,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-29,2017-07-29,arjuXXXXXXXXXX,KA53ETXXXX,BAJAJ PLATINA,443,POLISH,2017,July,1,General Service & Labour,Miscellaneous
2017-07-29,2017-07-29,arjuXXXXXXXXXX,KA53ETXXXX,BAJAJ PLATINA,443,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-31,2017-07-31,brijXXXXXXXXXX,WB0864XXXX,BAJAJ PULSAR 220,22778,BULB,2017,July,1,Miscellaneous,Miscellaneous
2017-07-31,2017-07-31,brijXXXXXXXXXX,WB0864XXXX,BAJAJ PULSAR 220,22778,SPARK PLUG,2017,July,1,Miscellaneous,Miscellaneous
2017-07-31,2017-07-31,brijXXXXXXXXXX,WB0864XXXX,BAJAJ PULSAR 220,22778,AIR FILTER CHECKUP,2017,July,1,Miscellaneous,Miscellaneous
2017-07-31,2017-07-31,induXXXXXXXXXX,KA53ESXXXX,BAJAJ CT 100,4063,POLISH,2017,July,1,General Service & Labour,Miscellaneous
2017-07-31,2017-07-31,induXXXXXXXXXX,KA53ESXXXX,BAJAJ CT 100,4063,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-31,2017-07-31,induXXXXXXXXXX,KA53ESXXXX,BAJAJ CT 100,4063,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-31,2017-07-31,sachXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 180,0,BULB,2017,July,1,Miscellaneous,Miscellaneous
2017-07-31,2017-07-31,sachXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 180,0,DOOM SCREW KIT,2017,July,1,Miscellaneous,Miscellaneous
2017-07-31,2017-07-31,sachXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 180,0,SPEEDOMETER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-31,2017-07-31,sachXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 180,0,AIR FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-07-31,2017-07-31,sachXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 180,0,SPEEDOMETER CAP,2017,July,1,Miscellaneous,Miscellaneous
2017-07-31,2017-07-31,sachXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 180,0,FORK CONE SET,2017,July,1,Suspension & Wheels,Miscellaneous
2017-07-31,2017-07-31,sachXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 180,0,CRASH GUARD,2017,July,1,Body & Accessories,Miscellaneous
2017-07-31,2017-07-31,sachXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 180,0,SERVICE,2017,July,1,General Service & Labour,Miscellaneous
2017-07-31,2017-07-31,avinXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 150,2647,CONSUMABLES,2017,July,1,Miscellaneous,Miscellaneous
2017-07-31,2017-07-31,avinXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 150,2647,3M OIL,2017,July,1,Miscellaneous,Miscellaneous
2017-07-31,2017-07-31,avinXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 150,2647,POLISH,2017,July,1,General Service & Labour,Miscellaneous
2017-07-31,2017-07-31,devrXXXXXXXXXX,KA05HYXXXX,BAJAJ PULSAR 180,46104,DISC OIL,2017,July,1,Braking System,Miscellaneous
2017-07-31,2017-07-31,devrXXXXXXXXXX,KA05HYXXXX,BAJAJ PULSAR 180,46104,CRASH GUARD,2017,July,1,Body & Accessories,Miscellaneous
2017-07-31,2017-07-31,devrXXXXXXXXXX,KA05HYXXXX,BAJAJ PULSAR 180,46104,AIR FILTER,2017,July,1,Miscellaneous,Miscellaneous
2017-01-08,2017-01-08,raviXXXXXXXXXX,AP36ARXXXX,BAJAJ PULSAR 220,46104,SIDE STAND SPRING,2017,January,1,Miscellaneous,Miscellaneous
2017-01-08,2017-01-08,raviXXXXXXXXXX,AP36ARXXXX,BAJAJ PULSAR 220,46104,AIR FILTER,2017,January,1,Miscellaneous,Miscellaneous
2017-01-08,2017-01-08,thanXXXXXXXXXX,KA03HUXXXX,BAJAJ PULSAR 150,31647,DISC OVERHUAL,2017,January,1,Braking System,Miscellaneous
2017-01-08,2017-01-08,thanXXXXXXXXXX,KA03HUXXXX,BAJAJ PULSAR 150,31647,MASTER ASSEMBLY,2017,January,1,Miscellaneous,Miscellaneous
2017-01-08,2017-01-08,thanXXXXXXXXXX,KA03HUXXXX,BAJAJ PULSAR 150,31647,DISC OIL,2017,January,1,Braking System,Miscellaneous
2017-01-08,2017-01-08,thanXXXXXXXXXX,KA03HUXXXX,BAJAJ PULSAR 150,31647,AIR FILTER,2017,January,1,Miscellaneous,Miscellaneous
2017-01-08,2017-01-08,ANOOXXXXXXXXXX,KA19EHXXXX,BAJAJ AVENGER STREET 220,9514,AIR FILTER,2017,January,1,Miscellaneous,Miscellaneous
2017-01-08,2017-01-08,ANOOXXXXXXXXXX,KA19EHXXXX,BAJAJ AVENGER STREET 220,9514,SERVICE,2017,January,1,General Service & Labour,Miscellaneous
2017-01-08,2017-01-08,ANOOXXXXXXXXXX,KA19EHXXXX,BAJAJ AVENGER STREET 220,9514,SWITCH,2017,January,1,Electrical,Miscellaneous
2017-01-08,2017-01-08,KUSUXXXXXXXXXX,KA05HUXXXX,BAJAJ PULSAR NS 200,86772,DISC OVERHUAL,2017,January,1,Braking System,Miscellaneous
2017-01-08,2017-01-08,KUSUXXXXXXXXXX,KA05HUXXXX,BAJAJ PULSAR NS 200,86772,DISC PUMP KIT,2017,January,1,Braking System,Miscellaneous
2017-01-08,2017-01-08,HARIXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 220,4855,DISC OIL,2017,January,1,Braking System,Miscellaneous
2017-01-08,2017-01-08,HARIXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 220,4855,LADIES HANDLE,2017,January,1,Miscellaneous,Miscellaneous
2017-01-08,2017-01-08,HARIXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 220,4855,TANK BAG,2017,January,1,Fuel System,Miscellaneous
2017-01-08,2017-01-08,HARIXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 220,4855,CONSUMABLES,2017,January,1,Miscellaneous,Miscellaneous
2017-01-08,2017-01-08,HARIXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 220,4855,3M OIL,2017,January,1,Miscellaneous,Miscellaneous
2017-01-08,2017-01-08,HARIXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 220,4855,POLISH,2017,January,1,General Service & Labour,Miscellaneous
2017-01-08,2017-01-08,SUNIXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET,689,CONSUMABLES,2017,January,1,Miscellaneous,Miscellaneous
2017-01-08,2017-01-08,SUNIXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET,689,POLISH,2017,January,1,General Service & Labour,Miscellaneous
2017-01-08,2017-01-08,SUNIXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET,689,3M OIL,2017,January,1,Miscellaneous,Miscellaneous
2017-01-08,2017-01-08,hariXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,9677,UNKNOWN PART,2017,January,1,Miscellaneous,Miscellaneous
2017-01-08,2017-01-08,hariXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,9677,SIDE SHELD RUBBER,2017,January,1,Miscellaneous,Miscellaneous
2017-01-08,2017-01-08,hariXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,9677,DISC OIL,2017,January,1,Braking System,Miscellaneous
2017-02-08,2017-02-08,prasXXXXXXXXXX,KA01HTXXXX,BAJAJ PULSAR 180,1198,3M OIL,2017,February,1,Miscellaneous,Miscellaneous
2017-02-08,2017-02-08,prasXXXXXXXXXX,KA01HTXXXX,BAJAJ PULSAR 180,1198,POLISH,2017,February,1,General Service & Labour,Miscellaneous
2017-02-08,2017-02-08,prasXXXXXXXXXX,KA01HTXXXX,BAJAJ PULSAR 180,1198,CONSUMABLES,2017,February,1,Miscellaneous,Miscellaneous
2017-02-08,2017-02-08,sainXXXXXXXXXX,KA53ESXXXX,BAJAJ AVENGER STREET 220,4979,CONSUMABLES,2017,February,1,Miscellaneous,Miscellaneous
2017-02-08,2017-02-08,sainXXXXXXXXXX,KA53ESXXXX,BAJAJ AVENGER STREET 220,4979,3M OIL,2017,February,1,Miscellaneous,Miscellaneous
2017-02-08,2017-02-08,sainXXXXXXXXXX,KA53ESXXXX,BAJAJ AVENGER STREET 220,4979,POLISH,2017,February,1,General Service & Labour,Miscellaneous
2017-02-08,2017-02-08,anilXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 220,4710,3M OIL,2017,February,1,Miscellaneous,Miscellaneous
2017-02-08,2017-02-08,anilXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 220,4710,POLISH,2017,February,1,General Service & Labour,Miscellaneous
2017-02-08,2017-02-08,anilXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 220,4710,TANK COVER,2017,February,1,Fuel System,Miscellaneous
2017-02-08,2017-02-08,anilXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 220,4710,CONSUMABLES,2017,February,1,Miscellaneous,Miscellaneous
2017-02-08,2017-02-08,nithXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR NS 200,2246,POLISH,2017,February,1,General Service & Labour,Miscellaneous
2017-02-08,2017-02-08,nithXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR NS 200,2246,CONSUMABLES,2017,February,1,Miscellaneous,Miscellaneous
2017-02-08,2017-02-08,nithXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR NS 200,2246,3M OIL,2017,February,1,Miscellaneous,Miscellaneous
2017-03-08,2017-03-08,diliXXXXXXXXXX,KA53S3XXXX,BAJAJ V,251447,UNKNOWN PART,2017,March,1,Miscellaneous,Miscellaneous
2017-03-08,2017-03-08,VIJAXXXXXXXXXX,KA53EPXXXX,BAJAJ DISCOVER 125,6346,CONSUMABLES,2017,March,1,Miscellaneous,Miscellaneous
2017-03-08,2017-03-08,VIJAXXXXXXXXXX,KA53EPXXXX,BAJAJ DISCOVER 125,6346,3M OIL,2017,March,1,Miscellaneous,Miscellaneous
2017-03-08,2017-03-08,VIJAXXXXXXXXXX,KA53EPXXXX,BAJAJ DISCOVER 125,6346,POLISH,2017,March,1,General Service & Labour,Miscellaneous
2017-03-08,2017-03-08,ANIMXXXXXXXXXX,KA03HJXXXX,BAJAJ PULSAR LS135,26002,OIL FILTER,2017,March,1,Miscellaneous,Miscellaneous
2017-03-08,2017-03-08,ANIMXXXXXXXXXX,KA03HJXXXX,BAJAJ PULSAR LS135,26002,WIRING,2017,March,1,Electrical,Miscellaneous
2017-03-08,2017-03-08,anisXXXXXXXXXX,KA03JGXXXX,BAJAJ AVENGER STREET 220,10149,AIR FILTER,2017,March,1,Miscellaneous,Miscellaneous
2017-03-08,2017-03-08,anisXXXXXXXXXX,KA03JGXXXX,BAJAJ AVENGER STREET 220,10149,3M OIL,2017,March,1,Miscellaneous,Miscellaneous
2017-03-08,2017-03-08,anisXXXXXXXXXX,KA03JGXXXX,BAJAJ AVENGER STREET 220,10149,GEAR SHAFT,2017,March,1,Engine & Transmission,Miscellaneous
2017-04-08,2017-04-08,santXXXXXXXXXX,AP16CWXXXX,BAJAJ DISCOVER 150,17377,AIR FILTER,2017,April,1,Miscellaneous,Miscellaneous
2017-04-08,2017-04-08,santXXXXXXXXXX,AP16CWXXXX,BAJAJ DISCOVER 150,17377,AIR FILTER,2017,April,1,Miscellaneous,Miscellaneous
2017-04-08,2017-04-08,santXXXXXXXXXX,AP16CWXXXX,BAJAJ DISCOVER 150,17377,CLUTCH OVERHUAL,2017,April,1,Engine & Transmission,Miscellaneous
2017-04-08,2017-04-08,santXXXXXXXXXX,AP16CWXXXX,BAJAJ DISCOVER 150,17377,OIL FILTER,2017,April,1,Miscellaneous,Miscellaneous
2017-04-08,2017-04-08,santXXXXXXXXXX,AP16CWXXXX,BAJAJ DISCOVER 150,17377,DISC PUMP KIT,2017,April,1,Braking System,Miscellaneous
2017-04-08,2017-04-08,VASUXXXXXXXXXX,KA53ETXXXX,BAJAJ PULSAR NS 200,338,POLISH,2017,April,1,General Service & Labour,Miscellaneous
2017-04-08,2017-04-08,VASUXXXXXXXXXX,KA53ETXXXX,BAJAJ PULSAR NS 200,338,CONSUMABLES,2017,April,1,Miscellaneous,Miscellaneous
